,id,area_ha,lluvia_mm,temp_media_c,fertilizante_kg_ha,ph_suelo,materia_organica_pct,altitud_m,mano_obra_horas,riego,tipo_suelo,variedad_semilla,uso_pesticidas,historial_plagas,rendimiento_kg_ha,plaga_severa
845,846,3.6992417500425527,684.8036023651006,11.19734458629586,258.2035924580899,6.606697783492663,0.4925450412123995,147.20339354559434,146.44987959534024,Si,Franco,V2,Medio,Nunca,7399.080809658005,0
846,847,2.6229346031160072,441.8300575148313,24.31950721785072,190.1460040126214,6.5992385750578295,4.42434332877667,232.4296447051859,181.63078623581143,No, Franco,V2,,Ocasional,7219.22507777165,0
847,848,6.52059672871134,903.2226427388504,7.270838479157948,140.56251928532728,5.395461684104948,1.2001095434608475,449.7626261515125,135.46337176391015,No,Calizo,V3,Bajo,Nunca,7489.433468484182,0
848,849,3.913514757466545,744.2871091535776,23.60741820962757,78.94758257844184,6.776028101997142,1.032236089196533,258.6301891192012,165.1221161092373,No,Arenoso,V3,Bajo,Nunca,7278.383941209145,1
849,850,1.3735540543169662,548.113551816155,17.750885570065673,180.89157831701576,6.695736517059356,4.479782646920807,0.0,97.02846998683958,Si,Franco,V2,Bajo,Nunca,7382.537150254068,0
850,851,2.207646902775568,737.753036202383,22.709881634137176,77.64573960206145,6.387912527316613,2.531461397347321,359.5058528324013,65.93277856292192,No,Arcilloso,V4,Bajo,Ocasional,7695.838919824623,0
851,852,4.368797017409584,474.4498187899419,14.17082672968136,171.4258555888398,6.363394697677214,4.647175142166854,66.34173505287731,120.9138913723034,Si,Arcilloso,V1,Medio,Nunca,7072.886883603836,0
852,853,2.605276674268173,537.1286322600397,16.194283522083005,444.4884187655841,8.5,2.833229642292659,764.4732206339961,119.10779903771414,Si,Franco,V1,Medio,Frecuente,6816.464140930806,1
853,854,1.958153343114508,1144.4427667629077,15.499260630969186,133.36188941027734,,0.5410634164952658,381.2730038894391,157.48163640755536,No,Franco,V1,Medio,Nunca,8380.86352153489,1
854,855,3.330084601332924,426.4410942631554,16.461320701920023,217.07257428634912,6.096161153785262,,556.2878539817474,105.73512249380492,No,Arenoso,V2,Alto,Nunca,6436.784965328444,0
855,856,4.487153078027056,508.78369083714944,12.640187751972302,97.22190577928396,7.903658129634749,1.1426678125383285,9.971877525784578,151.78554024127126,Si,Franco,V2,,Ocasional,6714.461098212311,0
856,857,5.555367483652472,149.28172344221247,12.940905366256374,287.7476929040436,6.755737196349239,2.313034495066344,391.2512699794773,198.94425944557872,Si,Arenoso,V2,Bajo,Ocasional,5498.620443949055,0
857,858,1.7413372272844057,281.97766737724857,15.860012298712515,64.5259831213846,6.628223957528009,1.6701699405510255,708.4603149712586,204.10518395912257,No,Franco,V4,Bajo,Nunca,5854.615839950378,0
858,859,0.8161797137642196,569.7676474040163,21.65560960900203,145.55122012778307,6.92554720600727,4.359747559316735,905.3214289147768,140.8751108395534,Si,Arcilloso,V4,Bajo,Nunca,7301.24700063976,1
859,860,1.5386268257949949,340.95155897952554,17.301085999252436,324.676907457215,7.169821085811682,3.295730417993953,812.6776379296339,160.22565452002408,No,Calizo,V3,,Nunca,6148.45581715825,0
860,861,2.4605323107015207,827.6602054002765,20.05822269474508,339.4224939845178,6.404805039638953,4.686871837019794,729.6271280800959,162.05204665217042,No,Arcilloso,V3,,Nunca,7866.28328429301,0
861,862,1.4856284287943058,775.6836354208982,15.099380847791991,99.74581475563866,6.367763792599716,0.5048765241865075,397.932406901181,189.81621550382857,Si,Franco,V4,Bajo,Ocasional,7509.421068283554,1
862,863,6.553675541490012,873.887881464587,14.427463585409685,299.2696903148644,7.496672577643271,1.611114349696911,334.7528128594655,118.8740869908404,No,Arcilloso,V2,,Frecuente,7785.166808145421,1
863,864,3.921431329009966,490.43048504620185,10.649784977465108,187.2112171255852,6.475144161182018,3.031814719472722,732.240572188914,171.36771467585154,Si,Franco,V2,Bajo,Nunca,6717.985707433908,0
864,865,2.339725761031343,439.0989661788397,25.52081570603295,86.07080032206497,6.558263731890194,2.6343918758281366,371.0769280340151,80.80946247867053,No,Arcilloso,V3,Alto,Nunca,6782.477767162783,1
865,866,5.956883850075733,732.2209155884728,16.423272231596265,70.18190784602102,5.30108054315472,2.0995694308988524,397.422887074222,148.87766086111282,No,Arcilloso,V2,Alto,Ocasional,6726.732645098308,0
866,867,3.97234059009209,715.7682324845325,21.601292204504805,52.16041242981035,6.395073881083851,3.469414965357943,591.7357388918459,155.26021125166903,No,Franco,V2,Bajo,Nunca,7342.472848865674,1
867,868,4.238802315523861,633.1915145672824,16.209536012938113,51.12381981726035,6.878292459994754,0.7732471955080961,323.2395130437105,98.58518415604968,No,Franco,V1,Alto,Ocasional,6811.98298374464,0
868,869,2.789469145313296,454.1324603262211,18.038389668657302,226.2940543207816,7.221043252233681,2.431287669675307,473.7293142128819,153.9932857913604,No,Franco,V1,,Nunca,6530.675293559164,0
869,870,5.416891294333054,481.9273968619365,19.872639738884185,111.54186272024056,6.136521333618003,0.4299716347809587,496.7667428615717,126.50832306055236,Si,Arenoso,V2,Medio,Nunca,6374.46154914745,0
870,871,1.3295379152152476,607.0413837298942,16.170400549856748,75.24161010155491,6.362820218434982,1.2130210033495594,687.8863268808914,141.05842514320244,No,Arenoso,V2,Bajo,Nunca,7015.306493604832,0
871,872,1.4196532788977452,715.4623382331839,22.20098075176432,65.59262610756161,6.62445890484841,1.689744064570014,56.31127011313384,104.49864834116796,No,Arenoso,V4,Medio,Ocasional,7214.225138914748,0
872,873,1.6152659895849906,587.5505426154616,16.415188976118472,253.09240810393263,5.077657511326494,1.562264845555693,233.48887431155077,164.441433987972,Si,Franco,V1,Bajo,Nunca,7458.610537578418,0
873,874,0.3897286579065709,703.9016558097443,15.105308836553158,57.25381063139147,5.88708015806337,2.8809911628687304,357.614136012142,38.12457791007631,Si,Arenoso,V2,Alto,Nunca,7016.647076058803,0
874,875,0.8749308375770076,665.4181684150767,20.30655374679582,107.97657527231355,7.600107248304994,2.065394651032746,490.2644063663273,107.69333701379104,No,Calizo,V3,Bajo,Nunca,6914.386216461095,1
875,876,0.8171160236458997,566.9022408388045,21.31418981832265,61.53262507240813,7.459596236854423,1.4191909733771275,533.7307868904641,60.74687054024519,No,Calizo,V4,Medio,Nunca,6864.258634642322,0
876,877,3.4016193464011923,995.62205894482,13.55835521387596,131.64664454893625,7.635707971162827,1.9837038121054325,312.9339503324795,137.3021412130524,No,Arenoso,V1,Bajo,Frecuente,7632.818589960851,0
877,878,1.4308051897700484,366.8109063590277,19.07944600721344,181.25421822335812,8.373031203738911,5.35688139142728,356.6542875508001,126.18198736092974,No, Franco,V4,Medio,Nunca,6181.2032935210045,0
878,879,1.816375929357032,822.1964152369644,16.61514162275355,55.38493311783477,6.091972493477407,3.609990375971696,783.6454414365706,120.61753124502938,Si,Arenoso,V3,Bajo,Nunca,7470.178877999949,1
879,880,2.5703412136184443,747.051429680381,17.746272911644873,72.20298484823223,5.1474565831583385,2.027201677742549,918.163840192043,82.01523120896243,Si,Arenoso,V2,,Frecuente,7082.729852932293,0
880,881,1.5487973039893146,447.0942321503513,17.023822551720293,80.19386158717877,6.767418559321659,2.8985156794734874,817.156983446079,146.0017848940985,Si, Franco,V1,Medio,Nunca,6853.896598739726,1
881,882,2.0582355431810697,782.6094827618467,20.12587870196577,152.22753817290325,6.022271693654852,2.4582226754806085,257.8391729648064,10.0,No,Arenoso,V2,Alto,Ocasional,7657.440796832087,1
882,883,3.357024937559049,509.8467455484399,18.51494282435105,56.797534709824845,5.579592508154279,6.529990876376468,1329.7388618785576,108.28667678089664,No,Arcilloso,V4,Medio,Nunca,6717.768546656854,0
883,884,2.591036906141907,792.2538173606478,13.489622211524722,87.43552576901288,7.278738114037743,,598.8967166901061,155.3035294640441,Si,Franco,V3,Bajo,Ocasional,7576.907322476981,1
884,885,2.042365795553641,254.81142594267328,14.943946948778729,65.76592927183034,5.939226527683258,2.1382540509170376,472.0597919601889,113.39126380223436,No,Arenoso,V2,Medio,Nunca,5575.172534505172,0
885,886,3.2838766094746634,,20.97395387537897,88.65159779909399,7.207644100589393,3.7546932938495408,926.4746268352662,150.57146145844877,Si,Franco,V1,,Nunca,6975.150014403144,1
886,887,10.334038847963503,746.2134394722323,20.78061955601796,554.1708461130702,5.448507052335934,1.05507573194285,456.9185391264057,74.85174789126114,No,Franco,V1,Bajo,Nunca,7669.112658761752,0
887,888,2.0281203553217773,714.8640390164755,25.42842700745717,195.1816012599903,6.790044563460742,1.1659438773833477,694.3085924486169,125.23737981032124,No,Calizo,V3,Medio,Nunca,7351.256045309664,1
888,889,1.755858522930411,609.2530887318328,22.287958810247176,128.48052187206702,6.515355172509757,4.0071684324287,384.2171865379907,146.26392602120362,No,Franco,V3,,Ocasional,7304.729709296237,1
889,890,5.109170267814339,499.9166707592459,21.123769204362688,36.13986244830118,7.32552646366635,2.2249293581876763,206.36891066354576,139.1876736119864,Si,Arenoso,V1,Medio,Nunca,6592.847816663839,1
890,891,3.5821724439826426,691.9712918580158,16.703046076228702,63.26635115675278,6.49179601162679,3.5575897597324406,502.7290296990311,152.18220860292735,Si,Arenoso,V2,Alto,Frecuente,6865.572279126045,0
891,892,0.8748789570829787,679.3874269455782,14.166765446928125,149.43001354694215,6.382995592170723,1.443749442943124,541.1197263996912,76.53948893440975,No,Franco,V3,,Ocasional,6919.010798498499,0
892,893,0.7974783229286602,807.0691951664298,14.464588951889349,73.42491323112168,7.82914103233457,2.006963827112461,576.7547266214099,100.15517010517722,No,Arcilloso,V2,,Ocasional,6680.102750489067,1
893,894,5.5337148226186885,619.5741543874149,23.631797574342897,109.78452414717871,6.846085768964539,4.147295704456824,515.6185665833041,131.69919677007977,Si,Franco,V1,Medio,Nunca,7770.59711902014,1
894,895,2.3454833664844026,456.60234243882815,14.869709380479629,159.9369175040217,7.222970345616107,3.723514470673975,392.3154981344028,184.76765342827773,No,Arcilloso,V3,Medio,Nunca,6436.866008687488,1
895,896,1.7308134017092345,443.5627996544184,22.98449305565382,204.70653243478048,5.96078103666167,1.045770273562311,643.6431153764117,112.45995764116596,No,Arcilloso,V1,,Nunca,6872.731476788051,0
896,897,2.3183681541342858,543.3747263496608,15.630641441856048,213.41955306795896,5.620148624387073,,380.0062267496684,87.14447646145636,No,Arenoso,V1,Bajo,Nunca,6849.190398534317,1
897,898,3.958035770691472,607.3029941511464,20.771648756567004,722.2642812458486,6.185748473253127,1.1497633966543357,531.5756893506699,146.97373796787136,No,Arenoso,V3,Alto,Nunca,7284.623131194176,1
898,899,6.862708995498428,453.2397251165038,11.824904540740008,189.42959056634268,6.478471313236155,4.893328710222445,1185.6250784204008,148.1197733492492,No,Franco,V2,,Frecuente,6526.101520248193,0
899,900,1.509060625682025,766.07476556398,20.225475039347373,131.0810023785268,7.494713847003267,3.38198222051643,317.43457102657567,75.00779358451089,No,Franco,V1,Medio,Nunca,7733.939583595873,1
900,901,8.359477584201644,347.9246262573686,15.777434110281089,437.8513042997762,7.021798533828334,1.3809800587420389,429.41568467100825,117.25985774816742,No,Arcilloso,V3,,Nunca,6282.146068453247,0
901,902,6.355768165839653,823.0906027706535,14.35250752051731,50.13515298219461,6.311725385303795,2.4627197664649523,528.7588576639129,128.81738600930146,No,Calizo,V3,,Ocasional,7430.72007387749,1
902,903,1.385003889546912,557.1438333073232,27.37139283603668,100.7955317586658,5.067816892793627,2.2209547972392656,462.2975613196122,72.1708844921163,No,Franco,V2,Medio,Nunca,6895.78339427314,1
903,904,5.574221602742269,514.2961919762606,17.057023415657248,64.36112879795742,5.708874630167812,0.3023378264182217,384.6817512944406,175.28464770109244,Si,Franco,V1,Bajo,Nunca,6864.262495385077,1
904,905,3.299735974335689,582.9099571564487,20.950914462198696,38.12981145486971,5.6645356428674685,2.991768543213847,654.4274301130702,158.88281130314635,No,Arcilloso,V1,Bajo,Nunca,6855.631679201106,0
905,906,4.658643580042575,715.6044873920002,15.23471355931075,125.99516399210955,6.971235333834176,1.9713632035364297,516.8822994719584,74.95147273601197,No,Franco,V2,Bajo,Nunca,7224.093308555441,1
906,907,1.2004390278798962,694.9735865841303,19.628532980750037,217.1617840906206,6.254770634577779,1.1653890922486303,176.1920042516536,90.04660797494097,Si,Calizo,V1,Bajo,Ocasional,7482.076992772587,1
907,908,2.6190636812571517,657.2770023668492,17.758333296773102,261.73900046981504,6.60041961273499,2.5410966014164016,208.92582347606336,125.99410430918432,Si,Franco,V4,Medio,Ocasional,7653.65961341475,0
908,909,2.229951979652202,565.9591817615591,17.729569944591244,48.69785788380248,6.718409463785634,1.3890585743649937,546.2995506924002,138.10124048507592,Si,Franco,V3,Medio,Nunca,7017.5438134083615,1
909,910,3.2839469287764524,571.1817832325964,12.97144803766271,190.5841678357601,7.493532329949815,2.352485853133647,249.45962279325303,107.6462828016498,No,Franco,V2,Bajo,Ocasional,6694.213897010468,1
910,911,7.405221209309992,783.5081190136561,15.38805882975072,66.78457465424195,5.089258629848922,5.452899310281516,818.9597642455649,130.68930065068193,Si,Franco,V1,,Nunca,7437.935186009952,0
911,912,1.7970530297805334,370.6217743893618,14.137766458601272,135.10174376643644,7.309014360705255,4.792923732504806,295.0606621535493,158.88579209195134,Si,Franco,V1,,Nunca,6800.584149822833,0
912,913,6.338559535474273,656.6207608793928,19.033292796013395,370.1192526738178,6.531709535993481,1.7849085242274452,38.20841597182937,108.83478649069394,Si,Franco,V4,Medio,Nunca,8087.220618798811,1
913,914,0.7691584221885023,779.3001630611483,17.240986190285973,122.33310600680558,5.524907216186328,2.1874677125308466,18.84707289343055,180.6777379354367,No,Arcilloso,V2,Medio,Nunca,7313.220418620823,0
914,915,0.7903447809428777,587.517486117335,15.694413986681248,98.59103665099649,5.692618730790788,0.8696362932001833,355.9599139178763,110.98748427293202,Si,Calizo,V2,Medio,Nunca,6904.057136338662,0
915,916,1.6144420162832085,886.7428620878663,11.204128613091736,277.5053027529352,7.008358240324335,1.7367101330813264,430.3065226008115,89.7440165659599,No,Arcilloso,V2,Bajo,Nunca,7808.892520063598,0
916,917,3.5061248209909435,691.8013969441877,16.609284354027388,130.90090552033405,6.272997679421186,4.863296316279524,455.9620730816641,36.88160690186338,No,Arcilloso,V1,,Nunca,7306.376730451902,0
917,918,4.028474296906504,580.2048017058505,12.925145407027353,129.90537087383962,6.437109312112874,2.822614948963701,462.8864046958955,204.18255534353395,Si,Arenoso,V3,Bajo,Nunca,6913.357828920186,0
918,919,1.2231134089685558,932.5746672353862,10.292710138457757,72.59109863211056,7.135792383208385,3.866153612327508,238.6386694941574,105.14785473288704,No,Arenoso,V4,Alto,Ocasional,7442.531135994762,0
919,920,4.64330187903625,411.5564520745219,12.75402865664896,125.17010956015942,5.660982883978362,4.013062372822924,464.3086289252182,178.984238011052,No,Arenoso,V1,,Nunca,6443.69723305595,0
920,921,5.444967803024821,,20.235229185935008,102.95298495193406,6.07902433022387,1.3410536657554917,187.12844579670207,150.59815976446646,No,Arenoso,V2,,Nunca,6349.9239653815575,1
921,922,0.2312352097830267,755.6826339955189,20.65691902343626,88.80546679740698,6.854705344755959,3.8435712956780654,615.6567221077848,107.42084684688602,No,Franco,V2,Bajo,Nunca,7455.026670752104,1
922,923,4.330796177223832,343.9488013110488,18.68498332690736,208.1936819524432,6.145055818535041,3.091541303802312,427.39095553237945,160.76440090421218,Si,Franco,V3,Alto,Ocasional,6315.472089438575,0
923,924,2.233690330163066,912.7595330843076,18.12796935988941,370.8880263213279,7.378916041158265,1.416360448311692,758.6869535644657,154.5475950147014,Si,Arenoso,V1,,Frecuente,8077.292644420367,1
924,925,2.5413645563630425,531.0431048472904,23.27453324030704,326.9325904414151,5.255699949472282,2.165411238991205,612.2689427985756,107.5660329438967,No, Franco,V2,,Nunca,7142.953799589858,0
925,926,1.5486909905757311,560.2277368227944,23.358278542062305,97.46879599218542,5.05093022494337,1.28544852717008,0.0,102.95010744620645,Si,Arcilloso,V2,,Nunca,6821.205962611409,1
926,927,1.8016182372924123,776.0063263230179,25.55136399486694,108.96955750645708,5.532956971903902,2.698677230392084,478.999564375775,135.47651267976315,Si,Arcilloso,V2,,Ocasional,7992.721447170416,1
927,928,0.6298437849763525,502.6372894758343,18.69576725830042,142.3180858103416,6.544699475694498,5.142394921041428,765.8557454871998,74.65092103036208,Si,Calizo,V2,Bajo,Ocasional,6949.668186381585,1
928,929,4.226937132359374,,16.390216329648013,212.9148740967199,6.457211620990292,2.6583596165165684,68.28367036362482,120.82781164383472,Si,Franco,V1,Alto,Ocasional,7009.273480938394,0
929,930,3.8381471742012137,686.7383951512719,14.770624333346518,94.483241695208,5.684644781306171,4.055200778828906,776.8747474340516,82.96114059043157,No,Arcilloso,V4,Bajo,Ocasional,7517.250642967017,0
930,931,5.319796307963416,483.97438521321976,25.31950117843079,237.8099029705564,6.43681359428025,5.863406412914782,633.3381339133466,97.77620371519949,Si,Arcilloso,V1,Medio,Frecuente,7225.983395643186,0
931,932,0.1909289399743172,648.5909721384377,20.65476936368634,210.626090880858,8.066723951801032,1.0867642501810229,462.6577742894141,54.18946222501491,No,Franco,V3,Alto,Frecuente,7016.411303301134,1
